Segment,ID,Sale,Annual_mile,Discount_rate,BEV_cost_adjust_2020,refuel_time_avail,time_penalty,Annual_mile_avg,Lifetime,Maintainence_DV,Maintainence_BEV,Maintainence_FCHEV,Idling_hour,Other_incentive_2020,Other_incentive_yearly_change
Day_cab,2510,10.0,91764.50002037172,0.12580502148769504,1.1070059017100922,1189.2944719324032,80.80011765709213,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2511,10.0,111469.05002992287,0.08530222994942196,1.0340295663576193,1106.3004509632362,24.323157287090506,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2512,10.0,60489.330636940336,0.10764780044632365,0.9303496086511176,256.3682153293958,31.44844024311519,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2513,10.0,53388.38087578544,0.047216724791308104,1.2098166230280876,329.84094403022885,174.6804725016758,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2514,10.0,71106.21643541945,0.02904735949307802,0.890974758043706,285.6348467069451,159.92802448553329,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2515,10.0,43835.141458065846,0.11530912369171499,0.9880598682218549,397.1136134330788,58.70156111775252,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2516,10.0,13384.038565881343,0.03293581502886476,1.0316002789066638,1132.9952198187323,32.818239222185206,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2517,10.0,17502.140008605016,0.07603421061591897,1.1313692910075641,1192.076042521009,80.37461446822203,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2518,10.0,74209.96417520473,0.037272935846898135,0.8858890097781498,1081.2637280817728,51.918188242445716,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2519,10.0,34105.26872923608,0.04591602223655063,1.1039194688953404,397.3302863712349,27.62115999919903,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2520,10.0,111809.72730573353,0.08728393828827966,0.9298489982221102,390.7007787185221,26.557325552009424,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2521,10.0,89674.09173690599,0.06436123409823143,1.2106062802166486,362.89532813145877,68.08167980432273,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2522,10.0,125418.01778693999,0.07321188120905375,0.7688402508827717,764.6653890667993,44.917034771145374,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2523,10.0,23786.66628802861,0.07683305321054845,0.8513370831188348,1217.3811035777167,78.81758683743001,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2524,10.0,14744.074884635584,0.13189991893755934,1.0012385048845178,711.740201966861,40.36838520596092,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2525,10.0,80308.46733207164,0.08833022014953477,0.9428271220985298,436.403278612352,59.896537677169036,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2526,10.0,14776.449983854396,0.07436748419798006,1.075014113454026,430.42039562981256,52.057146531165344,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2527,10.0,41411.659580995634,0.045207976218562256,1.0769793108752723,352.6695889559131,78.51716391621137,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2528,10.0,56919.67284303392,0.11823672120704896,0.9049223711447854,676.1109234025381,30.935208445182905,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2529,10.0,74630.41676318126,0.15613153943661287,1.126510198530094,845.8695658751835,97.26135637563625,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2530,10.0,11545.657287658316,0.10134910107377956,0.7451719032050113,1292.8881250723778,40.251871952410454,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2531,10.0,62973.23649623241,0.03814243538506209,1.1207664811377631,1034.3271925767942,101.4160098729221,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2532,10.0,9408.214025866624,0.04099632337733771,0.9512278406409878,844.5514990929249,91.64953852522633,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2533,10.0,176460.22878815615,0.07659876289316822,0.9536930149570909,919.6704451408434,73.76947926705233,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2534,10.0,85971.10348089629,0.02640172917207552,0.95803490365991,719.1501139517206,29.366893002903566,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2535,10.0,83707.25173066351,0.047468165113707855,0.9264058260862895,333.7318021382671,52.32412140693563,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2536,10.0,20934.445757379333,0.059576910049023726,0.9575348650393912,718.6098052025253,53.149340170073145,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2537,10.0,45547.90416130637,0.048543923305651514,1.1007197317326343,710.4240811828082,32.05987365435117,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2538,10.0,15849.338624734548,0.1039597013577889,1.1816972971229665,634.7126443309328,39.66178664488206,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2539,10.0,63767.52452139257,0.052995901592432205,1.0407174940885446,972.1861998599284,19.777023416815396,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2540,10.0,106093.40109569542,0.03592772529341459,0.9902085937422936,951.0979963134959,6.887984886797653,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2541,10.0,49792.361916449576,0.04380718424507628,1.0073172070061753,694.622669757634,22.7237417570428,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2542,10.0,77532.16294749365,0.15929989718972554,1.0063272864980584,746.5926782431352,37.821496673504846,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2543,10.0,33996.41581535526,0.013502084827980626,1.0423037492984875,996.8420680230305,107.2182208370831,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2544,10.0,15551.82947826338,0.02607041986447125,1.0373311460594117,1203.7172358835442,73.40863763839604,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2545,10.0,119443.05267354903,0.09020634689623497,1.077868037680844,681.1982726041482,56.21032458563966,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2546,10.0,113468.46620731626,0.02905634281166903,0.8470940950828374,978.4799591436027,100.81456787627623,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2547,10.0,71166.47076838824,0.07969700264892778,0.9297692716952856,671.5023059881344,23.213950899487983,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2548,10.0,45498.00688370801,0.04719943643656533,1.0031982471286052,773.2508815312426,33.63215248154564,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2549,10.0,74815.89400908965,0.040384643549771705,1.0932553636812392,2104.207661014144,59.15052472652026,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2550,10.0,78394.80453111013,0.02057461083588191,0.9096552477964877,334.73388275832093,37.3369993470561,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2551,10.0,26361.469572618033,0.09688282153427998,0.9669694754439113,951.567823305457,36.006185198588355,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2552,10.0,32161.00835702459,0.028031440838047064,1.062984263740809,197.12667698407205,46.956012380259125,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2553,10.0,40907.26901605332,0.0816709555704129,0.8723052029304666,432.59062595414923,39.56275177891395,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2554,10.0,55493.11976358338,0.10805282133352148,0.9733760515675707,859.4302608924351,24.798551108121856,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2555,10.0,48140.20976704871,0.040632261665936614,0.9662182590104996,535.4400040734893,47.637235335364245,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2556,10.0,86783.01479099049,0.03702659501021759,1.07843895561276,535.583089489784,46.82332086903423,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2557,10.0,80131.94036406445,0.039741619080079636,0.8839582446407566,624.7108804384378,38.397275903951765,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2558,10.0,75253.86596197607,0.061589548781890796,0.850539565138393,393.6177309772207,56.76262261227315,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2559,10.0,53637.46666055309,0.02674225367687748,0.7460970677686689,682.6583999639905,59.1341499953947,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2560,10.0,92108.66725784598,0.07866817957599115,0.9412571726134686,504.0970118194012,70.13408276454028,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2561,10.0,115156.1649759202,0.09830483400896613,1.1527685803975178,423.03961902847885,122.82121383712293,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2562,10.0,53501.31895253045,0.09185883239869241,0.931479939686143,962.7306022846761,76.4466476445097,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2563,10.0,46892.41191676224,0.04399574766375762,0.9775340484544509,559.2744650176775,48.55702212910965,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2564,10.0,75405.77951575135,0.03154962936311751,0.9897165650060495,825.6880175476698,32.80519218500702,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2565,10.0,72400.18520607629,0.07458844028182146,0.8580028701602505,882.0328569699521,64.14198540749724,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2566,10.0,45991.463357626715,0.026809191055710026,1.1138927021247549,1048.782793177801,93.90256290865618,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2567,10.0,9820.854421554062,0.04916503077231094,0.886468329977049,256.9602801009385,58.95340243957159,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2568,10.0,25777.28465241144,0.08968092726827674,0.9812463985289311,340.71149230590436,23.873847140155956,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2569,10.0,151157.43788283967,0.09123881533258296,1.0720953371767423,442.70636852309076,27.243941998490712,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2570,10.0,67756.87509630987,0.059758942661411095,0.9984847146631267,541.6383374982981,55.71218301988873,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2571,10.0,68830.77636673264,0.04949832840736266,0.8619119487121137,1231.4173632208135,44.56468810039644,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2572,10.0,53051.383743666534,0.08929708703803292,1.0306677618965914,913.0314065904583,47.75986758741178,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2573,10.0,65930.49753689088,0.05526148779205687,0.9805317151052264,751.0539810980086,83.94878013746295,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2574,10.0,29062.42160317838,0.04609916600458761,0.936494169035753,74.24244300274177,75.7845245859413,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2575,10.0,39424.13855918696,0.01712251799213317,1.212418352630692,805.4722686816743,35.41429428573689,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2576,10.0,23583.005622080298,0.11591221835540637,0.9624635799099996,1822.1110387243873,6.9366623010037305,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2577,10.0,22526.937624825336,0.042355232672081695,1.0132320895439386,521.2573173043179,42.25409902328063,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2578,10.0,37463.11664115863,0.05418272398238132,1.0714406995691912,1701.5813990684328,82.02107363728418,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2579,10.0,46484.974381919026,0.15623365643399265,0.9437414625986115,717.7229031593959,42.40102722250923,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2580,10.0,39989.24775067884,0.06761054905841553,0.8842965024758621,280.24537989421725,60.032033937721295,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2581,10.0,73297.0757723582,0.1444834991563309,0.8509931859010453,389.9027069065223,33.93530024162716,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2582,10.0,63425.125525339194,0.03901332233073164,1.0179682977291484,479.30663485453584,12.906843837397675,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2583,10.0,46180.457306703036,0.025652087061591423,0.9660175436752816,384.7888922929757,34.447449483575056,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2584,10.0,17804.952388262038,0.012014018730395702,1.1626407078617782,1303.6565216934223,35.34765146354217,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2585,10.0,126980.48085560475,0.038985825867701746,1.0128084301408269,820.7086168331454,62.89818142441087,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2586,10.0,19983.80658830624,0.065521897404104,0.9429357888381509,1237.2821230468167,54.70584468270776,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2587,10.0,36491.16108258505,0.08228977422131936,1.0463556463114847,514.567846317422,54.90615547967765,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2588,10.0,133472.8297288823,0.017874389351954217,0.9641662296961491,881.0528359546739,30.001059174522847,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2589,10.0,92258.64060024713,0.14441867242174125,0.9225749094886737,763.9015739455734,24.252148493259863,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2590,10.0,36007.919440961916,0.05458326732919798,1.0646061190357463,891.1392029275652,48.10962476955613,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2591,10.0,64160.92045321869,0.03253047344069682,0.9609332294169269,1120.9582913741956,19.45704595998459,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2592,10.0,46026.941788804346,0.08430012447851658,1.115477311768564,495.4260146810193,39.43361679366845,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2593,10.0,37111.39875968551,0.042484997664830194,1.0665977664533552,1150.701189354036,22.873517724203243,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2594,10.0,32079.622943593644,0.04508182096321816,1.0067552923794398,407.5938482830375,35.496788359134406,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2595,10.0,36702.89034594128,0.04534328958076723,0.8735490111240645,652.3893781443833,41.840735046867,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2596,10.0,45934.448079650836,0.03242021042000238,1.0788409629791897,456.0280475402396,45.45280824436709,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2597,10.0,103561.35861377757,0.07434904477626147,0.9720385999697934,928.3396111310542,51.852184267798066,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2598,10.0,50991.388969887994,0.034419983435860974,1.044272323968194,383.58213356165106,119.80582450113151,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2599,10.0,33460.68317001039,0.06294248133733209,1.108182599127316,1081.554585009781,16.439022999899596,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2600,10.0,47600.92765741377,0.03677921930512163,1.118795145422263,175.5501145804257,57.21992826833947,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2601,10.0,37499.081412460546,0.030510691625533472,1.0099605576394648,333.69721278386595,25.607114938525143,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2602,10.0,189817.82134886915,0.16914501204006793,0.8356227821302454,809.8881709283868,26.972817237323156,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2603,10.0,195755.24579388404,0.033162035053538805,0.9296541674033261,796.5682920323724,50.65338033462454,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2604,10.0,53019.44182686562,0.04333588709297403,0.9469977478597447,272.1241171603393,42.84393006128298,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2605,10.0,56331.177863244484,0.016660672597338805,1.0031677215763402,628.3868118575045,38.69598836792845,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2606,10.0,15239.21931692162,0.11133606778881937,1.085123120837678,952.3972638768842,16.427777435169105,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2607,10.0,31965.294487285653,0.040326605396366844,0.9125060729626019,1942.92727403459,21.412379322336246,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2608,10.0,59367.951808907404,0.050032898909614314,0.9263630933194388,764.4507831506971,43.11666807325024,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2609,10.0,71291.2136874438,0.025148297399810622,1.1618162241384455,269.4292699951792,20.22030816125295,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2610,10.0,10886.029668584917,0.1126158409714924,0.9908426552367285,1064.0572045447182,47.90831448933687,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2611,10.0,30470.029884417647,0.029751915409815612,1.0117877079373268,569.6000319661767,115.02618308654111,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2612,10.0,60151.232515417294,0.2342611175118941,0.9389683655519787,639.4710950311007,61.07299116256254,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2613,10.0,38051.54057732558,0.0986649769280782,1.132716820231812,489.5885946420647,75.79213606836825,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2614,10.0,64898.125016338825,0.04041322675601277,0.9390423905285206,1114.8184224865377,80.29903646038909,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2615,10.0,102653.29411163964,0.07578912187945751,1.0062150275352446,417.81910246130184,51.666072247356,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2616,10.0,155351.55368165433,0.25930208451661946,1.0070690240692532,884.743169355241,38.35503307736257,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2617,10.0,28279.354838020958,0.03945727917326766,1.0143731295401082,506.4758966153754,26.19267901582108,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2618,10.0,193667.2823582264,0.09391772918597997,1.2892205339159961,1023.1016919124469,27.32658900210918,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2619,10.0,55011.98731255042,0.02143731888251163,1.0492826504670618,135.70198461912162,38.2315873468446,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2620,10.0,65858.83657678588,0.10139002856900123,1.0439858030490359,912.0723820329505,84.70377619577161,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2621,10.0,27168.40811098793,0.05145178394559445,0.8790375441114272,1322.3655570797705,71.68442018033399,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2622,10.0,46954.32119013831,0.14305660248719004,1.0131879889011157,1066.0308523946708,55.38459032066707,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2623,10.0,75672.92953344324,0.10186435788065532,1.0264170773199832,1133.9957662174459,59.759470651039884,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2624,10.0,30269.12047947818,0.04518468795714496,0.9225033259509504,895.2875859206022,35.81323064780442,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2625,10.0,69670.88640669495,0.059843406610135375,1.1523548232280705,584.0551473565718,50.253396873221355,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2626,10.0,95852.00983538585,0.1012862512633337,1.1501860212625483,650.8433428772053,45.3630750578431,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2627,10.0,91193.84831320125,0.07800850752843315,0.7583611138065132,689.0870541579598,16.335822833259556,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2628,10.0,45739.0291889275,0.1055840420191407,1.2077782847849354,544.4363703156099,89.34160642402233,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2629,10.0,47006.099163273466,0.0607990601705411,1.044514841205244,418.48317989127895,41.53124856005317,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2630,10.0,63725.715174325574,0.032213341210749875,0.8590259209147085,672.5501048269062,44.16869290382721,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2631,10.0,66007.44406804482,0.021839727664621576,1.026462618272035,1257.4010993324914,35.54227737002324,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2632,10.0,123386.1022942186,0.0592822396676196,1.079793805093038,1052.0201292688866,19.872247457312533,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2633,10.0,176265.0843688665,0.10245813205071479,1.050969034896518,438.1921658597359,21.234973282899205,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2634,10.0,7998.103026813166,0.04278086714326285,1.0176856921247606,423.4030990381802,46.63072638656901,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2635,10.0,78536.68597548649,0.07503072460887909,0.9296960328998048,723.8291619521474,57.775311116474036,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2636,10.0,52270.71358695062,0.06492156126686704,1.2074977997868304,1119.3145376201287,32.62953946046923,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2637,10.0,109778.21762005752,0.11975572862433281,0.9915501323934488,375.9658928170319,20.022412892955742,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2638,10.0,77877.55909934224,0.054209583125805524,1.0380511361656393,232.91655579400395,59.81813836852169,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2639,10.0,101499.30346103698,0.02774415667372757,0.9610046253842941,534.4689728160382,16.75856080949861,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2640,10.0,38672.3420314172,0.14483870764183923,1.0296140010012003,600.5785317756946,46.60926813061075,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2641,10.0,29627.070004898014,0.04840172777505629,0.9019627775506607,333.18729118268027,35.39547760899594,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2642,10.0,8693.674049491325,0.12769493471846044,0.9692612949396802,984.1950718132618,71.63145152504369,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2643,10.0,21249.062771817655,0.04631480703138258,1.062866423792385,716.3985260386631,60.12721328790863,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2644,10.0,40381.589922979256,0.08833504428565647,1.0281772228512405,1047.0575892847162,60.389322198904495,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2645,10.0,49991.51010667519,0.039980994952837384,0.8498323076877834,650.7187622715176,56.553189475647756,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2646,10.0,87461.6115933612,0.029014910165636027,0.9705478423082694,622.0764417678212,27.941354293688608,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2647,10.0,19378.71914684806,0.08734643461783775,0.9624584427772588,565.6828323153617,39.29487887182785,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2648,10.0,196215.31111022065,0.046613970195022,0.8789310219398538,862.5053411114989,38.707967072128135,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2649,10.0,18584.16755127408,0.09313576974369873,1.0339506488721428,1202.412856333066,42.974403571621885,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2650,10.0,28366.422649148142,0.05500001928989419,1.025198218996991,1198.8026055969713,27.286409301519747,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2651,10.0,41702.471050210974,0.0298986855282131,1.0210092851940595,967.0182584097385,11.90185892271556,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2652,10.0,64538.80732441862,0.04715619276672782,1.1296364101595637,813.0503172863454,34.78803148259889,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2653,10.0,31339.671916537754,0.13109324797756716,1.0413945114481218,1042.7139203846139,37.40885917425698,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2654,10.0,98224.39440162184,0.12119646754730849,1.0264080723421534,661.7426598088937,47.94585338389451,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2655,10.0,25497.99959822772,0.05286260710438904,1.056360096223411,1714.2805015164129,49.18705637772409,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2656,10.0,46194.17317702856,0.06518876787033549,0.8931019011558406,962.3234958648983,32.035101361956364,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2657,10.0,45180.19702134123,0.028394231280347876,1.0442498896900299,1102.7113013272674,44.014127319436376,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2658,10.0,44354.60360847013,0.033325140441872916,0.9879709431720923,304.89938913600395,19.34352560662742,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2659,10.0,20193.37433474577,0.04177597504455858,1.0846003794147232,550.9015127588839,50.010175234933676,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2660,10.0,35618.750988085354,0.12726410455444828,0.8917607168913012,1443.8454719807842,64.63481837174652,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2661,10.0,52973.78903081298,0.173318030165386,0.8277572113600933,298.989277923055,73.12902875683373,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2662,10.0,11628.75959411574,0.06339543564175515,1.0120775789856553,865.9413011766298,33.80415634755083,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2663,10.0,40081.82533326363,0.06831152843377572,0.995229669383846,428.78638995247337,79.19480466870374,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
Day_cab,2664,10.0,35673.307804203585,0.07183699949154268,0.9024362924405949,423.94880991182333,46.834064702561435,57328.84945,10,11354.77447,6812.864683,6812.864683,0,0,0.0
